true_title,journal_lowercase
Energetics of mixing in Bi–Pb and Sb–Sn liquid alloys,physica b: condensed matter
Phase transitions in PZN–4.5%PT in the range 4.2–450K,physica b: condensed matter
23Na-NMR study of layered superconductor NaxCoO2·yH2O,physica b: condensed matter
Yb2Pt2Pb: A new quasi-two-dimensional antiferromagnet,physica b: condensed matter
Characterization of vacuum-evaporated ZnSe thin films,physica b: condensed matter
Crystal structure of frustrated antiferromagnet UNi4B,physica b: condensed matter
Magnetic study of La0.75Sr0.25MnO3/LaNiO3 multilayers,physica b: condensed matter
Forthcoming launch of new supplement Chemical Biology,organic & biomolecular chemistry
Edge states interferometer: an electronic Fabry–Perot,physica b: condensed matter
NMR study of Zn-doped SrCu2O3 near the ordering point,physica b: condensed matter
Carbon-doped MOCVD InP is semi-insulating up to 700°C,physica b: condensed matter
Calculation of bulk moduli of semiconductor compounds,physica b: condensed matter
A novel time-differential μSR data-acquisition system,physica b: condensed matter
Non-Fermi liquid behavior in polycrystalline Ce2PdIn8,physica b: condensed matter
Electron transport of step-shaped graphene nanoribbon,physica b: condensed matter
Electronic properties of UNi2/3Rh1/3Al single crystal,physica b: condensed matter
Tunneling through a coherent quantum antidot molecule,physica b: condensed matter
An electrometer based on a single mesoscopic junction,physica b: condensed matter
Polarized neutrons for Australian scientific research,physica b: condensed matter
Neutron instrument simulations in the next millennium,physica b: condensed matter
μSR studies on the charge density waves in RE5Ir4Si10,physica b: condensed matter
Mechanical response of proton beam irradiated nitinol,physica b: condensed matter
Inelastic scattering of organic molecules in zeolites,physica b: condensed matter
N-Heterocyclic carbene-catalyzed aza-Michael addition,organic & biomolecular chemistry
Magnetic-phase transitions and magnetocaloric effects,physica b: condensed matter
The superfluid density of thick films of 4He on Vycor,physica b: condensed matter
SPICE—Spectrometer and Instrument Control Environment,physica b: condensed matter
Simulation and mockup tests for developing TRR-II CNS,physica b: condensed matter
Sulfonamide carbazole receptors for anion recognition,organic & biomolecular chemistry
Present status and future prospect of JRR-3 and JRR-4,physica b: condensed matter
Spin-dependent energy relaxation inside a quantum dot,physica b: condensed matter
YbPtIn – a new ytterbium-based magnetic Kondo lattice,physica b: condensed matter
QENS from “soft” systems: why use polarised neutrons?,physica b: condensed matter
Magnetic ordering in Li2CuO2 studied by μSR technique,physica b: condensed matter
Electronic and crystal structure of α- and β-CeIr2Si2,physica b: condensed matter
Rotation measurements with a superfluid 3He gyrometer,physica b: condensed matter
Thermally induced resoftening in deformed Al–Zn alloy,physica b: condensed matter
A vacancy-related muon species in crystalline silicon,physica b: condensed matter
Heat capacity of Cu2(C5H12N2)2Cl4 in a magnetic field,physica b: condensed matter
Antiferromagnetic and ferromagnetic phases of UCu2Si2,physica b: condensed matter
SANS study of 3-methylpyridine – heavy water mixtures,physica b: condensed matter
Carbon nanotube tip for scanning tunneling microscopy,physica b: condensed matter
Optimizing the neutron diffractometers configurations,physica b: condensed matter
Crystallization kinetics of NixTi1−x alloy thin films,physica b: condensed matter
Antiferromagnetic spin wave and the superconductivity,physica b: condensed matter
Specific heat and magnetism of a UIrGe single crystal,physica b: condensed matter
Traceless chemical ligations from O-acyl serine sites,organic & biomolecular chemistry
Study of dynamic spin susceptibility in Kondo lattice,physica b: condensed matter
Calculation of λ-transition temperature in liquid 4He,physica b: condensed matter
Polarized 3He neutron spin filter program at the JCNS,physica b: condensed matter
Pressure effects in Debye–Waller factors and in EXAFS,physica b: condensed matter
Metastable defect characterization in Cd0.9Mn0.1Te:In,physica b: condensed matter
Structural manifestations of the cheletropic reaction,organic & biomolecular chemistry
The nature of Fe impurity phase in ferromagnetic CaB6,physica b: condensed matter
Dipole-active vibrations confined in InP quantum dots,physica b: condensed matter
Multipole effects in non-Kramers doublet system PrMg3,physica b: condensed matter
Structural interpretations of aluminosilicate glasses,physica b: condensed matter
Peptide–lipid interactions: insights and perspectives,organic & biomolecular chemistry
A high resolution TOF diffractometer and spectrometer,physica b: condensed matter
QINS studies of water diffusion in Na-montmorillonite,physica b: condensed matter
Kondo impurities in nanoscopic and mesoscopic systems,physica b: condensed matter
La-substitution study on filled-skutterudite PrFe4P12,physica b: condensed matter
Nature of the precipitate in (AgI)0.7(AgPO3)0.3 glass,physica b: condensed matter
Josephson current through a precessing classical spin,physica b: condensed matter
Fura-2FF-based calcium indicator for protein labeling,organic & biomolecular chemistry
Field-induced order in anisotropic Haldane spin chain,physica b: condensed matter
Spin-echo small-angle neutron scattering calculations,physica b: condensed matter
De   novo synthesis of polyhydroxyl aminocyclohexanes,organic & biomolecular chemistry
Magnetic structure determination of CeAuGe and CeAgGe,physica b: condensed matter
Magnetic properties of heavy-fermion Ce(Ru1−xPdx)2Si2,physica b: condensed matter
Phase separation in carbon-doped MgB2 superconductors,physica b: condensed matter
Electronic structures of CMR pyrochlore Tl2−xScxMn2O7,physica b: condensed matter
Analysis of the generalised Rydberg equation of state,physica b: condensed matter
Pressure-induced structural-phase transition of CeRu2,physica b: condensed matter
Synthetic studies towards the pectenotoxins: a review,organic & biomolecular chemistry
Extending conjugation in porphyrin dimer carbocations,organic & biomolecular chemistry
Electronic transport in nonlinear random n-mer system,physica b: condensed matter
Crystallisation of a bent-core liquid crystal mesogen,physica b: condensed matter
Charge transport in correlated metallic state of FeSi,physica b: condensed matter
Multiferroic properties of Ni ferrite—PLZT composites,physica b: condensed matter
Scintillation yield of Bi4Ge3O12 (BGO) pixel crystals,physica b: condensed matter
Simple standard problem for the Preisach moving model,physica b: condensed matter
Pressure-induced phase transitions in bulk Zn1−xMnxSe,physica b: condensed matter
A template-free route to prepare Bi2S3 nanostructures,physica b: condensed matter
Diffuse magnetic scattering from DHCP HoxCe1−x alloys,physica b: condensed matter
The ground state of the two-dimensional Hubbard model,physica b: condensed matter
Longer polyenyl cations in relation to soliton theory,organic & biomolecular chemistry
Magnetic property and electronic structure of β-FeSi2,physica b: condensed matter
Magnetic depth profiling of FM/AF/FM trilayers by PNR,physica b: condensed matter
Magnetic properties of (Lu1−xYx)2Fe17 single crystals,physica b: condensed matter
QENS study of trehalose/water/acrylamide–acrylic acid,physica b: condensed matter
Substituent effects on aromatic stacking interactions,organic & biomolecular chemistry
Magnetic-history dependent magnetoresistance in UNiAl,physica b: condensed matter
Pinning of a nanometric size vortex in superfluid 4He,physica b: condensed matter
On Landau quantization of Cooper pairs in a heat bath,physica b: condensed matter
Micromagnetic studies of hysteresis in nickel pillars,physica b: condensed matter
Interaction of electromagnetic wave with quantum dots,physica b: condensed matter
Electronic and structural properties of LaSb and LaBi,physica b: condensed matter
Charge inhomogeneity in a single and bilayer graphene,physica b: condensed matter
"Magnetic properties of MV2O6 compounds (M=Cu, Co, Ni)",physica b: condensed matter
Structural distortions in nitrogen-doped GaP and GaAs,physica b: condensed matter
Magnetism in UNi1−xTxAl systems with 4d and 5d metals,physica b: condensed matter
Optical properties of nanocrystalline CdTe thin films,physica b: condensed matter
Electronic structure and Fermi surfaces of La3Pd20Ge6,physica b: condensed matter
Stereochemical relays: communication via conformation,organic & biomolecular chemistry
Isotopic orientational order in acetyl salicylic acid,physica b: condensed matter
Generalized antiferromagnetic Heisenberg spin ladders,physica b: condensed matter
Complex conductivity of UNiGe in high magnetic fields,physica b: condensed matter
Silica precipitation with synthetic silaffin peptides,organic & biomolecular chemistry
An electronic mechanism for superconductivity in MgB2,physica b: condensed matter
Electronic transport in PANI-CSA/PANI-DBSA polyblends,physica b: condensed matter
Initial interface study of Au deposition on GaN(0001),physica b: condensed matter
Spin wave excitations in single crystalline U3Pd20Si6,physica b: condensed matter
Volume dependence of thermal expansivity for hcp iron,physica b: condensed matter
Ferromagnetic order for the 2D extended Hubbard model,physica b: condensed matter
Magnetic excitation spectrum of Kondo-insulator YbB12,physica b: condensed matter
Liquid nitrogen cryospray for biological applications,physica b: condensed matter
Size dependent ultrasonic properties of InN nanowires,physica b: condensed matter
Valence fluctuator CeNiAl versus Ce3+ state in CeCuAl,physica b: condensed matter
Raman and infrared quest for orbitons in Nd1−xSrxMnO3,physica b: condensed matter
Donor-related defect states in ZnO substrate material,physica b: condensed matter
Magnetic and transport properties of CePt3X compounds,physica b: condensed matter
Gold(I)-catalyzed hydroindolylation of allenyl ethers,organic & biomolecular chemistry
Design and synthesis of analogues of natural products,organic & biomolecular chemistry
Magnetic properties of GdFe4Al8 and related compounds,physica b: condensed matter
Fermi surfaces of PrOs4Sb12 based on the LDA+U method,physica b: condensed matter
Collapse of AF magnetic order in UNiAl under pressure,physica b: condensed matter
Electrontransfer through DNA and metal-containing DNA,organic & biomolecular chemistry
High-resolution resonant photoemission study of CeRu2,physica b: condensed matter
